197.PRJEB5994.CCDA01000039_gene367	197.PRJEB5994.CCDA01000039	CDS	720	26733	27452	+	Yes	Yes	34.0277777778	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000039_gene368	197.PRJEB5994.CCDA01000039	CDS	225	27463	27687	+	Yes	Yes	33.3333333333	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000039_gene369	197.PRJEB5994.CCDA01000039	CDS	2196	27671	29866	+	Yes	Yes	30.7832422587	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000039_gene370	197.PRJEB5994.CCDA01000039	CDS	1206	29878	31083	+	Yes	Yes	32.504145937	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000039_gene371	197.PRJEB5994.CCDA01000039	CDS	1092	31080	32171	+	Yes	Yes	37.5457875458	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000039_gene372	197.PRJEB5994.CCDA01000039	CDS	1980	32171	34150	+	Yes	Yes	28.9393939394	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000039_gene373	197.PRJEB5994.CCDA01000039	CDS	1842	34147	35988	+	Yes	Yes	27.904451683	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000039_gene374	197.PRJEB5994.CCDA01000039	CDS	1140	36109	37248	+	Yes	Yes	38.7719298246	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000039_gene375	197.PRJEB5994.CCDA01000039	CDS	1716	37251	38966	+	Yes	Yes	35.4312354312	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000039_gene376	197.PRJEB5994.CCDA01000039	CDS	717	38953	39669	+	Yes	Yes	33.3333333333	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000039_gene377	197.PRJEB5994.CCDA01000039	CDS	504	39699	40202	+	Yes	Yes	35.3174603175	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000039_gene378	197.PRJEB5994.CCDA01000039	CDS	450	40199	40648	-	Yes	Yes	29.7777777778	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000042_gene379	197.PRJEB5994.CCDA01000042	CDS	999	1	1002	-	No	No	29.1291291291	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene380	197.PRJEB5994.CCDA01000041	CDS	420	1	423	-	No	No	29.2857142857	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene381	197.PRJEB5994.CCDA01000041	CDS	909	472	1383	+	No	No	25.7425742574	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene382	197.PRJEB5994.CCDA01000041	CDS	246	1653	1898	+	Yes	Yes	26.4227642276	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene383	197.PRJEB5994.CCDA01000041	CDS	873	1910	2782	-	Yes	Yes	32.7605956472	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene384	197.PRJEB5994.CCDA01000041	CDS	888	2779	3666	-	Yes	Yes	28.490990991	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene385	197.PRJEB5994.CCDA01000041	CDS	978	3663	4640	-	Yes	Yes	29.4478527607	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene386	197.PRJEB5994.CCDA01000041	CDS	435	4739	5173	-	Yes	Yes	29.4252873563	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene387	197.PRJEB5994.CCDA01000041	CDS	1596	5183	6778	-	Yes	Yes	31.2030075188	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene388	197.PRJEB5994.CCDA01000041	CDS	1533	6874	8406	-	Yes	Yes	34.5075016308	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene389	197.PRJEB5994.CCDA01000041	CDS	771	8409	9179	-	Yes	Yes	31.906614786	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene390	197.PRJEB5994.CCDA01000041	CDS	2187	9176	11362	-	Yes	Yes	35.8024691358	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene391	197.PRJEB5994.CCDA01000041	CDS	1329	11373	12701	-	Yes	Yes	31.5274642588	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene392	197.PRJEB5994.CCDA01000041	CDS	819	12694	13512	-	Yes	Yes	30.7692307692	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene393	197.PRJEB5994.CCDA01000041	CDS	1587	13516	15102	-	Yes	Yes	31.190926276	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene394	197.PRJEB5994.CCDA01000041	CDS	327	15437	15763	-	Yes	Yes	28.1345565749	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene395	197.PRJEB5994.CCDA01000041	CDS	135	15760	15894	-	Yes	Yes	41.4814814815	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene396	197.PRJEB5994.CCDA01000041	CDS	480	16025	16504	+	Yes	Yes	25	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000041_gene397	197.PRJEB5994.CCDA01000041	CDS	447	16501	16950	+	No	No	27.0693512304	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000035_gene398	197.PRJEB5994.CCDA01000035	CDS	369	2	373	-	No	No	24.6612466125	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000035_gene399	197.PRJEB5994.CCDA01000035	CDS	636	428	1063	-	Yes	Yes	28.1446540881	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000035_gene400	197.PRJEB5994.CCDA01000035	CDS	1173	1067	2239	-	Yes	Yes	26.4279624893	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000035_gene401	197.PRJEB5994.CCDA01000035	CDS	189	2289	2477	-	Yes	Yes	28.0423280423	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000035_gene402	197.PRJEB5994.CCDA01000035	CDS	903	2489	3391	-	Yes	Yes	28.5714285714	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000035_gene403	197.PRJEB5994.CCDA01000035	CDS	816	3378	4193	-	Yes	Yes	25.612745098	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000035_gene404	197.PRJEB5994.CCDA01000035	CDS	795	4373	5167	-	Yes	Yes	25.1572327044	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000038_gene405	197.PRJEB5994.CCDA01000038	CDS	1740	0	1742	-	No	No	26.1494252874	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000038_gene406	197.PRJEB5994.CCDA01000038	CDS	1881	1755	3635	-	Yes	Yes	27.8043593833	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000038_gene407	197.PRJEB5994.CCDA01000038	CDS	1206	3611	4819	-	No	No	26.2852404643	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene408	197.PRJEB5994.CCDA01000037	CDS	786	1	789	+	No	No	29.1348600509	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene409	197.PRJEB5994.CCDA01000037	CDS	228	936	1163	-	Yes	Yes	32.4561403509	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene410	197.PRJEB5994.CCDA01000037	CDS	678	1322	1999	-	Yes	Yes	36.1356932153	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene411	197.PRJEB5994.CCDA01000037	CDS	1017	2371	3387	-	Yes	Yes	30.0884955752	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene412	197.PRJEB5994.CCDA01000037	CDS	486	3359	3844	-	Yes	Yes	35.3909465021	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene413	197.PRJEB5994.CCDA01000037	CDS	777	3854	4630	-	Yes	Yes	32.3037323037	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene414	197.PRJEB5994.CCDA01000037	CDS	1266	4627	5892	-	Yes	Yes	27.5671406003	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene415	197.PRJEB5994.CCDA01000037	CDS	375	5877	6251	-	Yes	Yes	30.4	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene416	197.PRJEB5994.CCDA01000037	CDS	702	6241	6942	-	Yes	Yes	27.0655270655	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene417	197.PRJEB5994.CCDA01000037	CDS	177	6948	7124	-	Yes	Yes	26.5536723164	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene418	197.PRJEB5994.CCDA01000037	CDS	2076	7220	9295	-	Yes	Yes	36.9942196532	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene419	197.PRJEB5994.CCDA01000037	CDS	471	9308	9778	-	Yes	Yes	33.9702760085	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene420	197.PRJEB5994.CCDA01000037	CDS	387	9848	10234	-	Yes	Yes	39.7932816537	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene421	197.PRJEB5994.CCDA01000037	CDS	1182	10562	11743	-	Yes	Yes	35.1099830795	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene422	197.PRJEB5994.CCDA01000037	CDS	222	11779	12000	-	Yes	Yes	32.8828828829	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene423	197.PRJEB5994.CCDA01000037	CDS	318	12014	12331	-	Yes	Yes	31.1320754717	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene424	197.PRJEB5994.CCDA01000037	CDS	726	12332	13057	-	Yes	Yes	27.9614325069	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene425	197.PRJEB5994.CCDA01000037	CDS	885	13041	13925	-	Yes	Yes	33.2203389831	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene426	197.PRJEB5994.CCDA01000037	CDS	351	13946	14296	-	Yes	Yes	30.7692307692	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene427	197.PRJEB5994.CCDA01000037	CDS	789	14307	15095	-	Yes	Yes	32.4461343473	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene428	197.PRJEB5994.CCDA01000037	CDS	1305	15096	16400	-	Yes	Yes	29.3486590038	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene429	197.PRJEB5994.CCDA01000037	CDS	1173	16394	17566	-	Yes	Yes	35.2941176471	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene430	197.PRJEB5994.CCDA01000037	CDS	264	17563	17826	-	Yes	Yes	34.4696969697	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene431	197.PRJEB5994.CCDA01000037	CDS	909	17823	18731	-	Yes	Yes	31.7931793179	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene432	197.PRJEB5994.CCDA01000037	CDS	762	18962	19723	+	Yes	Yes	22.9658792651	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene433	197.PRJEB5994.CCDA01000037	CDS	4554	19754	24307	-	Yes	Yes	34.8484848485	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene434	197.PRJEB5994.CCDA01000037	CDS	4137	24300	28436	-	Yes	Yes	33.3575054387	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene435	197.PRJEB5994.CCDA01000037	CDS	378	28545	28922	-	Yes	Yes	37.8306878307	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene436	197.PRJEB5994.CCDA01000037	CDS	480	28943	29422	-	Yes	Yes	32.5	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene437	197.PRJEB5994.CCDA01000037	CDS	702	29574	30275	-	Yes	Yes	33.6182336182	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene438	197.PRJEB5994.CCDA01000037	CDS	426	30330	30755	-	Yes	Yes	34.9765258216	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene439	197.PRJEB5994.CCDA01000037	CDS	534	30781	31314	-	Yes	Yes	33.1460674157	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene440	197.PRJEB5994.CCDA01000037	CDS	180	31324	31503	-	Yes	Yes	30.5555555556	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene441	197.PRJEB5994.CCDA01000037	CDS	159	31610	31768	-	Yes	Yes	23.2704402516	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene442	197.PRJEB5994.CCDA01000037	CDS	1200	31821	33020	-	Yes	Yes	36.75	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene443	197.PRJEB5994.CCDA01000037	CDS	762	33653	34414	-	Yes	Yes	30.9711286089	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene444	197.PRJEB5994.CCDA01000037	CDS	657	34416	35072	-	Yes	Yes	32.1156773212	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene445	197.PRJEB5994.CCDA01000037	CDS	702	35065	35766	-	Yes	Yes	29.7720797721	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene446	197.PRJEB5994.CCDA01000037	CDS	318	35782	36099	-	Yes	Yes	22.3270440252	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene447	197.PRJEB5994.CCDA01000037	CDS	273	36077	36349	-	Yes	Yes	24.9084249084	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene448	197.PRJEB5994.CCDA01000037	CDS	384	36444	36827	+	Yes	Yes	30.46875	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene449	197.PRJEB5994.CCDA01000037	CDS	1824	36824	38647	-	Yes	Yes	29.5504385965	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene450	197.PRJEB5994.CCDA01000037	CDS	1221	38637	39857	-	Yes	Yes	27.9279279279	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene451	197.PRJEB5994.CCDA01000037	CDS	1047	39857	40903	-	Yes	Yes	33.046800382	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene452	197.PRJEB5994.CCDA01000037	CDS	1188	40977	42164	+	Yes	Yes	30.4713804714	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene453	197.PRJEB5994.CCDA01000037	CDS	1089	42180	43268	-	Yes	Yes	30.6703397612	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene454	197.PRJEB5994.CCDA01000037	CDS	267	43372	43638	+	Yes	Yes	26.9662921348	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene455	197.PRJEB5994.CCDA01000037	CDS	1302	43635	44936	+	Yes	Yes	32.4116743472	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene456	197.PRJEB5994.CCDA01000037	CDS	630	44920	45549	+	Yes	Yes	32.2222222222	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene457	197.PRJEB5994.CCDA01000037	CDS	960	45551	46510	+	Yes	Yes	26.1458333333	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene458	197.PRJEB5994.CCDA01000037	CDS	528	46507	47034	+	Yes	Yes	27.4621212121	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene459	197.PRJEB5994.CCDA01000037	CDS	519	47024	47542	+	Yes	Yes	28.1310211946	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene460	197.PRJEB5994.CCDA01000037	CDS	1293	47534	48826	-	Yes	Yes	35.5761794277	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene461	197.PRJEB5994.CCDA01000037	CDS	756	49015	49770	-	Yes	Yes	30.5555555556	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene462	197.PRJEB5994.CCDA01000037	CDS	648	49767	50414	-	Yes	Yes	31.0185185185	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene463	197.PRJEB5994.CCDA01000037	CDS	195	50554	50748	+	Yes	Yes	35.8974358974	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene464	197.PRJEB5994.CCDA01000037	CDS	216	50933	51148	+	Yes	Yes	28.7037037037	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene465	197.PRJEB5994.CCDA01000037	CDS	1098	51158	52255	+	Yes	Yes	30.6010928962	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene466	197.PRJEB5994.CCDA01000037	CDS	597	52287	52883	-	Yes	Yes	29.4807370184	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene467	197.PRJEB5994.CCDA01000037	CDS	930	52966	53895	-	Yes	Yes	30.6451612903	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene468	197.PRJEB5994.CCDA01000037	CDS	390	54042	54431	-	Yes	Yes	29.4871794872	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene469	197.PRJEB5994.CCDA01000037	CDS	570	54473	55042	-	Yes	Yes	35.2631578947	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene470	197.PRJEB5994.CCDA01000037	CDS	939	55195	56133	-	Yes	Yes	35.4632587859	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene471	197.PRJEB5994.CCDA01000037	CDS	1215	56135	57349	-	Yes	Yes	36.5432098765	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene472	197.PRJEB5994.CCDA01000037	CDS	234	57376	57609	-	Yes	Yes	26.9230769231	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene473	197.PRJEB5994.CCDA01000037	CDS	669	57719	58387	+	Yes	Yes	28.8490284006	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene474	197.PRJEB5994.CCDA01000037	CDS	858	58411	59268	-	Yes	Yes	33.4498834499	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene475	197.PRJEB5994.CCDA01000037	CDS	966	59272	60237	-	Yes	Yes	35.817805383	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene476	197.PRJEB5994.CCDA01000037	CDS	1836	60234	62069	-	Yes	Yes	36.9825708061	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene477	197.PRJEB5994.CCDA01000037	CDS	411	62407	62817	-	Yes	Yes	28.7104622871	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene478	197.PRJEB5994.CCDA01000037	CDS	744	62824	63567	-	Yes	Yes	35.2150537634	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene479	197.PRJEB5994.CCDA01000037	CDS	1479	63639	65117	-	Yes	Yes	33.5361730899	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene480	197.PRJEB5994.CCDA01000037	CDS	1062	65197	66258	+	Yes	Yes	30.9792843691	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene481	197.PRJEB5994.CCDA01000037	CDS	1209	66258	67466	+	Yes	Yes	31.5136476427	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000037_gene482	197.PRJEB5994.CCDA01000037	CDS	96	69646	69741	-	Yes	Yes	47.9166666667	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000023_gene483	197.PRJEB5994.CCDA01000023	CDS	276	0	278	-	No	No	25.3623188406	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000069_gene484	197.PRJEB5994.CCDA01000069	CDS	348	29	376	+	Yes	Yes	20.1149425287	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000069_gene485	197.PRJEB5994.CCDA01000069	CDS	762	373	1134	+	Yes	Yes	25.7217847769	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000069_gene486	197.PRJEB5994.CCDA01000069	CDS	855	1100	1954	+	Yes	Yes	26.9005847953	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000069_gene487	197.PRJEB5994.CCDA01000069	CDS	708	1944	2651	+	Yes	Yes	28.3898305085	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000069_gene488	197.PRJEB5994.CCDA01000069	CDS	216	2641	2856	-	Yes	Yes	30.0925925926	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000069_gene489	197.PRJEB5994.CCDA01000069	CDS	435	2859	3293	-	Yes	Yes	28.9655172414	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000069_gene490	197.PRJEB5994.CCDA01000069	CDS	633	3351	3983	-	Yes	Yes	35.5450236967	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000069_gene491	197.PRJEB5994.CCDA01000069	CDS	651	3994	4644	-	Yes	Yes	28.1105990783	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
