196.PRJNA259858.KU70_09230	196.PRJNA259858.JRKX01000109	CDS	786	2287	3072	-	Yes	Yes	33.9694656489	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36024.1 GI=706088234 
196.PRJNA259858.KU70_09235	196.PRJNA259858.JRKX01000109	CDS	390	3419	3808	+	Yes	Yes	35.641025641	-	annotation product=thiosulfate sulfurtransferase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36025.1 GI=706088235 
196.PRJNA259858.KU70_09245	196.PRJNA259858.JRKX01000109	CDS	702	5923	6624	+	Yes	Yes	35.3276353276	-	annotation product=toxin tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36026.1 GI=706088236 
196.PRJNA259858.KU70_09255	196.PRJNA259858.JRKX01000109	CDS	552	7435	7986	+	Yes	Yes	34.0579710145	-	annotation product=toxin tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36027.1 GI=706088237 
196.PRJNA259858.KU70_03485	196.PRJNA259858.JRKX01000023	CDS	279	0	282	+	No	No	36.2007168459	-	annotation product=GTP cyclohydrolase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36732.1 GI=706089135 
196.PRJNA259858.KU70_03490	196.PRJNA259858.JRKX01000023	CDS	1305	279	1583	+	Yes	Yes	36.8582375479	-	annotation product=ATP synthase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36733.1 GI=706089136 
196.PRJNA259858.KU70_03505	196.PRJNA259858.JRKX01000023	CDS	876	4299	5174	+	Yes	Yes	28.8812785388	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36734.1 GI=706089137 
196.PRJNA259858.KU70_03515	196.PRJNA259858.JRKX01000023	CDS	552	6230	6781	+	Yes	Yes	27.5362318841	-	annotation product=hemerythrin family non-heme iron protein tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36735.1 GI=706089138 
196.PRJNA259858.KU70_03520	196.PRJNA259858.JRKX01000023	CDS	378	6789	7166	-	Yes	Yes	35.1851851852	-	annotation product=membrane protein tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36736.1 GI=706089139 
196.PRJNA259858.KU70_03525	196.PRJNA259858.JRKX01000023	CDS	519	7348	7866	-	Yes	Yes	38.1502890173	-	annotation product=translation initiation factor IF-3 tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36737.1 GI=706089140 
196.PRJNA259858.KU70_03535	196.PRJNA259858.JRKX01000023	CDS	390	9968	10362	-	No	No	25.3846153846	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: GeneMarkS+. cog=- project_id=PRJNA259858 protein_id=KGT36738.1 GI=706089141 
196.PRJNA259858.KU70_04160	196.PRJNA259858.JRKX01000029	CDS	1113	2372	3484	+	Yes	Yes	32.1653189578	-	annotation product=galactosyltransferase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36651.1 GI=706089039 
196.PRJNA259858.KU70_04165	196.PRJNA259858.JRKX01000029	CDS	606	3477	4082	+	Yes	Yes	33.3333333333	-	annotation product=UDP-galactose phosphate transferase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36652.1 GI=706089040 
196.PRJNA259858.KU70_04170	196.PRJNA259858.JRKX01000029	CDS	579	4091	4669	+	Yes	Yes	36.2694300518	-	annotation product=acetyltransferase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36653.1 GI=706089041 
196.PRJNA259858.KU70_04175	196.PRJNA259858.JRKX01000029	CDS	1098	4724	5821	-	Yes	Yes	35.0637522769	-	annotation product=transcription elongation factor NusA gene=nusA tax_id_proj_id=196.PRJNA259858 note=modifies transcription through interactions with RNA polymerase affecting elongation, readthrough, termination, and antitermination; Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36654.1 GI=706089042 
196.PRJNA259858.KU70_04195	196.PRJNA259858.JRKX01000029	CDS	528	9221	9748	+	Yes	Yes	28.2196969697	-	annotation product=membrane protein tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36655.1 GI=706089043 
196.PRJNA259858.KU70_04210	196.PRJNA259858.JRKX01000029	CDS	1311	11228	12538	-	Yes	Yes	35.5453852021	-	annotation product=ribosomal protein S12 methylthiotransferase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36656.1 GI=706089044 
196.PRJNA259858.KU70_04215	196.PRJNA259858.JRKX01000029	CDS	822	12540	13361	-	Yes	Yes	34.7931873479	-	annotation product=pantoate--beta-alanine ligase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36657.1 GI=706089045 
196.PRJNA259858.KU70_04745	196.PRJNA259858.JRKX01000033	CDS	471	13828	14298	+	Yes	Yes	30.3609341826	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36590.1 GI=706088969 
196.PRJNA259858.KU70_04225	196.PRJNA259858.JRKX01000029	CDS	324	14686	15009	+	Yes	Yes	30.2469135802	-	annotation product=type II secretion system protein tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36658.1 GI=706089046 
196.PRJNA259858.KU70_04235	196.PRJNA259858.JRKX01000029	CDS	399	16345	16743	+	Yes	Yes	33.0827067669	-	annotation product=beta-lactamase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36659.1 GI=706089047 
196.PRJNA259858.KU70_04240	196.PRJNA259858.JRKX01000029	CDS	933	16779	17711	-	Yes	Yes	35.1554126474	-	annotation product=acetyl-CoA carboxylase subunit alpha tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36660.1 GI=706089048 
196.PRJNA259858.KU70_04250	196.PRJNA259858.JRKX01000029	CDS	234	18944	19177	-	Yes	Yes	34.188034188	-	annotation product=acyl carrier protein tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36661.1 GI=706089049 
196.PRJNA259858.KU70_04255	196.PRJNA259858.JRKX01000029	CDS	744	19238	19981	-	Yes	Yes	37.2311827957	-	annotation product=3-ketoacyl-ACP reductase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36662.1 GI=706089050 
196.PRJNA259858.KU70_04265	196.PRJNA259858.JRKX01000029	CDS	1065	21567	22631	+	Yes	Yes	31.455399061	-	annotation product=phospho-N-acetylmuramoyl-pentapeptide- transferase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36663.1 GI=706089051 
196.PRJNA259858.KU70_04275	196.PRJNA259858.JRKX01000029	tRNA	76	23922	23997	+	Yes	Yes	52.6315789474	tRNA	annotation tax_id_proj_id=196.PRJNA259858 product=tRNA-Phe project_id=PRJNA259858 cog=- 
196.PRJNA259858.KU70_04280	196.PRJNA259858.JRKX01000029	CDS	525	24145	24669	-	Yes	Yes	31.8095238095	-	annotation product=NAD(P)H oxidoreductase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36664.1 GI=706089052 
196.PRJNA259858.KU70_04645	196.PRJNA259858.JRKX01000033	CDS	483	358	840	+	Yes	Yes	31.0559006211	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36577.1 GI=706088956 
196.PRJNA259858.KU70_04655	196.PRJNA259858.JRKX01000033	CDS	342	1441	1782	+	Yes	Yes	25.730994152	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36578.1 GI=706088957 
196.PRJNA259858.KU70_04660	196.PRJNA259858.JRKX01000033	CDS	963	1795	2757	+	Yes	Yes	27.2066458982	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: GeneMarkS+. cog=- project_id=PRJNA259858 protein_id=KGT36579.1 GI=706088958 
196.PRJNA259858.KU70_04665	196.PRJNA259858.JRKX01000033	CDS	1020	2769	3788	+	Yes	Yes	28.137254902	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36580.1 GI=706088959 
196.PRJNA259858.KU70_04680	196.PRJNA259858.JRKX01000033	CDS	753	4912	5664	+	Yes	Yes	29.7476759628	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36581.1 GI=706088960 
196.PRJNA259858.KU70_04695	196.PRJNA259858.JRKX01000033	CDS	300	6551	6850	+	Yes	Yes	28.6666666667	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: GeneMarkS+. cog=- project_id=PRJNA259858 protein_id=KGT36582.1 GI=706088961 
196.PRJNA259858.KU70_04700	196.PRJNA259858.JRKX01000033	CDS	231	6861	7091	+	Yes	Yes	24.2424242424	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: GeneMarkS+. cog=- project_id=PRJNA259858 protein_id=KGT36583.1 GI=706088962 
196.PRJNA259858.KU70_04705	196.PRJNA259858.JRKX01000033	CDS	339	7084	7422	+	Yes	Yes	28.6135693215	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: GeneMarkS+. cog=- project_id=PRJNA259858 protein_id=KGT36584.1 GI=706088963 
196.PRJNA259858.KU70_04710	196.PRJNA259858.JRKX01000033	CDS	432	7444	7875	+	Yes	Yes	25	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36585.1 GI=706088964 
196.PRJNA259858.KU70_04720	196.PRJNA259858.JRKX01000033	CDS	1185	10088	11272	+	Yes	Yes	27.5949367089	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36586.1 GI=706088965 
196.PRJNA259858.KU70_04725	196.PRJNA259858.JRKX01000033	CDS	318	11262	11579	+	Yes	Yes	28.3018867925	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: GeneMarkS+. cog=- project_id=PRJNA259858 protein_id=KGT36587.1 GI=706088966 
196.PRJNA259858.KU70_04730	196.PRJNA259858.JRKX01000033	CDS	849	11661	12509	+	Yes	Yes	29.3286219081	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36588.1 GI=706088967 
196.PRJNA259858.KU70_04735	196.PRJNA259858.JRKX01000033	CDS	666	12475	13140	+	Yes	Yes	30.6306306306	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36589.1 GI=706088968 
196.PRJNA259858.KU70_04785	196.PRJNA259858.JRKX01000033	CDS	729	20648	21376	+	Yes	Yes	37.8600823045	-	annotation product=peptide ABC transporter ATP-binding protein tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36592.1 GI=706088971 
196.PRJNA259858.KU70_04795	196.PRJNA259858.JRKX01000033	CDS	726	22146	22871	+	Yes	Yes	37.0523415978	-	annotation product=ABC transporter substrate-binding protein tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36593.1 GI=706088972 
196.PRJNA259858.KU70_04800	196.PRJNA259858.JRKX01000033	CDS	609	22909	23517	+	Yes	Yes	33.6617405583	-	annotation product=thiamine-phosphate pyrophosphorylase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36594.1 GI=706088973 
196.PRJNA259858.KU70_04805	196.PRJNA259858.JRKX01000033	CDS	777	23518	24294	+	Yes	Yes	37.0656370656	-	annotation product=UDP pyrophosphate phosphatase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36595.1 GI=706088974 
196.PRJNA259858.KU70_04810	196.PRJNA259858.JRKX01000033	CDS	1281	24374	25654	-	Yes	Yes	34.3481654957	-	annotation product=aminotransferase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36596.1 GI=706088975 
196.PRJNA259858.KU70_04830	196.PRJNA259858.JRKX01000033	CDS	246	31684	31929	-	Yes	Yes	34.9593495935	-	annotation product=RNA-binding protein tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36597.1 GI=706088976 
196.PRJNA259858.KU70_05390	196.PRJNA259858.JRKX01000042	tRNA	77	230	306	-	Yes	Yes	63.6363636364	tRNA	annotation tax_id_proj_id=196.PRJNA259858 product=tRNA-Met project_id=PRJNA259858 cog=- 
196.PRJNA259858.KU70_05395	196.PRJNA259858.JRKX01000042	CDS	759	431	1189	+	Yes	Yes	33.7285902503	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36495.1 GI=706088855 
196.PRJNA259858.KU70_05405	196.PRJNA259858.JRKX01000042	CDS	672	4139	4810	-	Yes	Yes	33.4821428571	-	annotation product=mannosyl-glycoprotein endo-beta-N-acetylglucosamidase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36496.1 GI=706088856 
196.PRJNA259858.KU70_05410	196.PRJNA259858.JRKX01000042	CDS	744	4827	5570	-	Yes	Yes	36.5591397849	-	annotation product=diaminopimelate epimerase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36497.1 GI=706088857 
196.PRJNA259858.KU70_05415	196.PRJNA259858.JRKX01000042	CDS	612	5551	6162	-	Yes	Yes	30.8823529412	-	annotation product=dephospho-CoA kinase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36498.1 GI=706088858 
196.PRJNA259858.KU70_05420	196.PRJNA259858.JRKX01000042	CDS	357	6152	6508	-	Yes	Yes	36.4145658263	-	annotation product=endoribonuclease L-PSP tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36499.1 GI=706088859 
196.PRJNA259858.KU70_05425	196.PRJNA259858.JRKX01000042	CDS	984	6691	7674	+	Yes	Yes	36.6869918699	-	annotation product=phosphoribosylformylglycinamidine cyclo-ligase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36500.1 GI=706088860 
196.PRJNA259858.KU70_05430	196.PRJNA259858.JRKX01000042	CDS	1086	7706	8791	-	Yes	Yes	34.1620626151	-	annotation product=patatin tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36501.1 GI=706088861 
196.PRJNA259858.KU70_05435	196.PRJNA259858.JRKX01000042	CDS	1194	8778	9971	-	Yes	Yes	32.8308207705	-	annotation product=ATPase AAA tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36502.1 GI=706088862 
196.PRJNA259858.KU70_01390	196.PRJNA259858.JRKX01000010	CDS	198	0	202	+	No	No	21.2121212121	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: GeneMarkS+. cog=- project_id=PRJNA259858 protein_id=KGT36990.1 GI=706089425 
196.PRJNA259858.KU70_01395	196.PRJNA259858.JRKX01000010	CDS	717	203	919	+	Yes	Yes	32.6359832636	-	annotation product=ubiquinone biosynthesis methyltransferase UbiE tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36991.1 GI=706089426 
196.PRJNA259858.KU70_01400	196.PRJNA259858.JRKX01000010	CDS	1164	916	2079	+	Yes	Yes	32.7319587629	-	annotation product=exodeoxyribonuclease VII large subunit tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36992.1 GI=706089427 
196.PRJNA259858.KU70_01405	196.PRJNA259858.JRKX01000010	CDS	1080	2091	3170	+	Yes	Yes	36.8518518519	-	annotation product=MFS transporter tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36993.1 GI=706089428 
196.PRJNA259858.KU70_01410	196.PRJNA259858.JRKX01000010	CDS	387	3300	3686	-	Yes	Yes	32.2997416021	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36994.1 GI=706089429 
196.PRJNA259858.KU70_01420	196.PRJNA259858.JRKX01000010	CDS	882	4636	5517	+	Yes	Yes	36.9614512472	-	annotation product=acetyl-CoA carboxylase subunit beta tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36995.1 GI=706089430 
196.PRJNA259858.KU70_01425	196.PRJNA259858.JRKX01000010	CDS	450	5517	5966	+	Yes	Yes	33.5555555556	-	annotation product=50S rRNA methyltransferase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36996.1 GI=706089431 
196.PRJNA259858.KU70_01430	196.PRJNA259858.JRKX01000010	CDS	369	5976	6344	+	Yes	Yes	33.8753387534	-	annotation product=molecular chaperone DnaK tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36997.1 GI=706089432 
196.PRJNA259858.KU70_01435	196.PRJNA259858.JRKX01000010	CDS	1005	6341	7345	+	Yes	Yes	28.5572139303	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36998.1 GI=706089433 
196.PRJNA259858.KU70_01440	196.PRJNA259858.JRKX01000010	CDS	921	7342	8262	+	Yes	Yes	34.5276872964	-	annotation product=tRNA-dihydrouridine synthase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT36999.1 GI=706089434 
196.PRJNA259858.KU70_01445	196.PRJNA259858.JRKX01000010	CDS	615	8264	8878	+	Yes	Yes	30.8943089431	-	annotation product=recombination protein RecO tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37000.1 GI=706089435 
196.PRJNA259858.KU70_01455	196.PRJNA259858.JRKX01000010	CDS	252	10355	10606	-	Yes	Yes	37.6984126984	-	annotation product=ferredoxin tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37001.1 GI=706089436 
196.PRJNA259858.KU70_01460	196.PRJNA259858.JRKX01000010	CDS	1242	10653	11894	-	Yes	Yes	30.5958132045	-	annotation product=histidine kinase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37002.1 GI=706089437 
196.PRJNA259858.KU70_01465	196.PRJNA259858.JRKX01000010	CDS	678	11950	12627	-	Yes	Yes	35.98820059	-	annotation product=chemotaxis protein CheY tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37003.1 GI=706089438 
196.PRJNA259858.KU70_01475	196.PRJNA259858.JRKX01000010	CDS	618	13019	13636	-	Yes	Yes	35.4368932039	-	annotation product=glycerol-3-phosphate acyltransferase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37004.1 GI=706089439 
196.PRJNA259858.KU70_01490	196.PRJNA259858.JRKX01000010	CDS	987	17041	18027	-	Yes	Yes	36.170212766	-	annotation product=3-oxoacyl-ACP synthase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37005.1 GI=706089440 
196.PRJNA259858.KU70_01495	196.PRJNA259858.JRKX01000010	CDS	990	18035	19024	-	Yes	Yes	35.6565656566	-	annotation product=phosphate acyltransferase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37006.1 GI=706089441 
196.PRJNA259858.KU70_01500	196.PRJNA259858.JRKX01000010	CDS	147	19034	19180	-	Yes	Yes	42.8571428571	-	annotation product=50S ribosomal protein L32 tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37007.1 GI=706089442 
196.PRJNA259858.KU70_01505	196.PRJNA259858.JRKX01000010	CDS	366	19182	19547	-	Yes	Yes	23.7704918033	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37008.1 GI=706089443 
196.PRJNA259858.KU70_01510	196.PRJNA259858.JRKX01000010	CDS	414	19563	19976	-	Yes	Yes	37.1980676329	-	annotation product=nucleoside diphosphate kinase tax_id_proj_id=196.PRJNA259858 EC_number=2.7.4.6 note=catalyzes the formation of nucleoside triphosphate from ATP and nucleoside diphosphate; Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37009.1 GI=706089444 
196.PRJNA259858.KU70_01515	196.PRJNA259858.JRKX01000010	CDS	282	20080	20361	-	Yes	Yes	45.0354609929	-	annotation product=ferredoxin tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37010.1 GI=706089445 
196.PRJNA259858.KU70_01520	196.PRJNA259858.JRKX01000010	CDS	717	20498	21214	-	Yes	Yes	32.9149232915	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37011.1 GI=706089446 
196.PRJNA259858.KU70_01535	196.PRJNA259858.JRKX01000010	CDS	654	24993	25646	-	Yes	Yes	32.874617737	-	annotation product=16S rRNA methyltransferase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37012.1 GI=706089447 
196.PRJNA259858.KU70_01540	196.PRJNA259858.JRKX01000010	CDS	408	25643	26050	-	Yes	Yes	30.1470588235	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37013.1 GI=706089448 
196.PRJNA259858.KU70_01545	196.PRJNA259858.JRKX01000010	CDS	180	26057	26236	-	Yes	Yes	43.3333333333	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37014.1 GI=706089449 
196.PRJNA259858.KU70_01550	196.PRJNA259858.JRKX01000010	CDS	582	26236	26817	-	Yes	Yes	32.64604811	-	annotation product=6-carboxy-5,6,7,8-tetrahydropterin synthase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37015.1 GI=706089450 
196.PRJNA259858.KU70_01555	196.PRJNA259858.JRKX01000010	CDS	1149	26911	28059	+	Yes	Yes	38.5552654482	-	annotation product=alcohol dehydrogenase tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37016.1 GI=706089451 
196.PRJNA259858.KU70_01560	196.PRJNA259858.JRKX01000010	CDS	726	28133	28858	-	Yes	Yes	37.3278236915	-	annotation product=radical SAM protein tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37017.1 GI=706089452 
196.PRJNA259858.KU70_01570	196.PRJNA259858.JRKX01000010	CDS	525	29825	30349	-	Yes	Yes	29.1428571429	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37018.1 GI=706089453 
196.PRJNA259858.KU70_01575	196.PRJNA259858.JRKX01000010	CDS	450	30342	30791	-	Yes	Yes	32.6666666667	-	annotation tax_id_proj_id=196.PRJNA259858 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA259858 protein_id=KGT37019.1 GI=706089454 
